id,artistName,endTime,msPlayed,trackName
6165,Pyotr Ilyich Tchaikovsky,2023-12-27 18:48:00,110333,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: III. Tempo di valse"
6166,Pyotr Ilyich Tchaikovsky,2023-12-27 18:49:00,97266,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: IV. Allegro moderato"
6167,Pyotr Ilyich Tchaikovsky,2023-12-27 18:57:00,422133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: V. Pas d'action (Odette et le Prince)"
6168,Pyotr Ilyich Tchaikovsky,2023-12-27 18:58:00,90133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VI. Tout le monde danse (Tempo di valse)"
6169,Pyotr Ilyich Tchaikovsky,2023-12-27 19:00:00,99133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VII. Coda (Allegro vivace)"
6170,Pyotr Ilyich Tchaikovsky,2023-12-27 19:02:00,162320,"Swan Lake, Op. 20, TH 12, Act II, No. 14: Scène (Finale) [Moderato - Più mosso]"
6171,Pyotr Ilyich Tchaikovsky,2023-12-27 19:05:00,140666,"Swan Lake, Op. 20, TH 12, Act III, No. 15: Allegro giusto"
6172,Pyotr Ilyich Tchaikovsky,2023-12-27 19:07:00,145466,"Swan Lake, Op. 20, TH 12, Act III, No. 16: Danses du corps de ballet et des nains"
6173,Pyotr Ilyich Tchaikovsky,2023-12-27 20:03:00,148191,"Swan Lake, Op. 20, TH 12, Act III, No. 17: Scène (La sortie des invités et la valse)"
6174,Pyotr Ilyich Tchaikovsky,2023-12-27 20:05:00,101733,"Swan Lake, Op. 20, TH 12, Act III, No. 18: Scène (Allegro)"
6175,Pyotr Ilyich Tchaikovsky,2023-12-27 20:07:00,152800,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: I. Intrada (Moderato assai)"
6176,Pyotr Ilyich Tchaikovsky,2023-12-27 20:09:00,79866,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: II. Variation 1, Allegro"
6177,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,1194,"Swan Lake, Op. 20, TH 12, Act III, No. 17: Scène (La sortie des invités et la valse)"
6178,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,128,"Swan Lake, Op. 20, TH 12, Act II, No. 14: Scène (Finale) [Moderato - Più mosso]"
6179,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,1237,"Swan Lake, Op. 20, TH 12, Act III, No. 16: Danses du corps de ballet et des nains"
6180,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,1354,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VII. Coda (Allegro vivace)"
6181,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,9258,"Swan Lake, Op. 20, TH 12, Act III, No. 15: Allegro giusto"
6182,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,1066,"Swan Lake, Op. 20, TH 12, Act III, No. 18: Scène (Allegro)"
6183,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,2581,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: II. Variation 1, Allegro"
6184,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,1151,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: I. Intrada (Moderato assai)"
6185,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,1365,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VI. Tout le monde danse (Tempo di valse)"
6186,Pyotr Ilyich Tchaikovsky,2023-12-27 20:35:00,80949,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: III. Variation 2, Andante con moto"
6187,Pyotr Ilyich Tchaikovsky,2023-12-27 20:42:00,422133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: V. Pas d'action (Odette et le Prince)"
6188,Pyotr Ilyich Tchaikovsky,2023-12-27 20:44:00,90133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VI. Tout le monde danse (Tempo di valse)"
6189,Pyotr Ilyich Tchaikovsky,2023-12-27 20:46:00,99133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VII. Coda (Allegro vivace)"
6190,Pyotr Ilyich Tchaikovsky,2023-12-27 20:48:00,1386,"Swan Lake, Op. 20, TH 12, Act III, No. 17: Scène (La sortie des invités et la valse)"
6191,Pyotr Ilyich Tchaikovsky,2023-12-27 20:48:00,162320,"Swan Lake, Op. 20, TH 12, Act II, No. 14: Scène (Finale) [Moderato - Più mosso]"
6192,Pyotr Ilyich Tchaikovsky,2023-12-27 20:48:00,1642,"Swan Lake, Op. 20, TH 12, Act III, No. 16: Danses du corps de ballet et des nains"
6193,Pyotr Ilyich Tchaikovsky,2023-12-27 20:48:00,9769,"Swan Lake, Op. 20, TH 12, Act III, No. 15: Allegro giusto"
6194,Pyotr Ilyich Tchaikovsky,2023-12-27 20:49:00,11754,"Swan Lake, Op. 20, TH 12, Act III, No. 18: Scène (Allegro)"
6195,Pyotr Ilyich Tchaikovsky,2023-12-27 21:02:00,1311,"Swan Lake, Op. 20, TH 12, Act III, No. 17: Scène (La sortie des invités et la valse)"
6196,Pyotr Ilyich Tchaikovsky,2023-12-27 21:02:00,1088,"Swan Lake, Op. 20, TH 12, Act III, No. 16: Danses du corps de ballet et des nains"
6197,Pyotr Ilyich Tchaikovsky,2023-12-27 21:02:00,1941,"Swan Lake, Op. 20, TH 12, Act III, No. 15: Allegro giusto"
6198,Pyotr Ilyich Tchaikovsky,2023-12-27 21:02:00,1365,"Swan Lake, Op. 20, TH 12, Act III, No. 18: Scène (Allegro)"
6199,Pyotr Ilyich Tchaikovsky,2023-12-27 21:02:00,119903,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: I. Intrada (Moderato assai)"
6200,Pyotr Ilyich Tchaikovsky,2023-12-27 21:04:00,162320,"Swan Lake, Op. 20, TH 12, Act II, No. 14: Scène (Finale) [Moderato - Più mosso]"
6201,Pyotr Ilyich Tchaikovsky,2023-12-27 21:05:00,11089,"Swan Lake, Op. 20, TH 12, Act III, No. 15: Allegro giusto"
6202,Pyotr Ilyich Tchaikovsky,2023-12-27 21:07:00,145466,"Swan Lake, Op. 20, TH 12, Act III, No. 16: Danses du corps de ballet et des nains"
6203,Pyotr Ilyich Tchaikovsky,2023-12-27 21:15:00,493400,"Swan Lake, Op. 20, TH 12, Act III, No. 17: Scène (La sortie des invités et la valse)"
6204,Pyotr Ilyich Tchaikovsky,2023-12-27 21:17:00,101733,"Swan Lake, Op. 20, TH 12, Act III, No. 18: Scène (Allegro)"
6205,Pyotr Ilyich Tchaikovsky,2023-12-27 21:20:00,152800,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: I. Intrada (Moderato assai)"
6206,Pyotr Ilyich Tchaikovsky,2023-12-27 21:21:00,79866,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: II. Variation 1, Allegro"
6207,Pyotr Ilyich Tchaikovsky,2023-12-27 21:24:00,173466,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: III. Variation 2, Andante con moto"
6208,Pyotr Ilyich Tchaikovsky,2023-12-27 21:25:00,71733,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: IV. Variation 3, Moderato"
6209,Pyotr Ilyich Tchaikovsky,2023-12-27 21:26:00,57000,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: V. Variation 4, Allegro"
6210,Pyotr Ilyich Tchaikovsky,2023-12-27 21:27:00,84866,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: VI. Variation 5, Moderato - Allegro simplice - Più mosso"
6211,Pyotr Ilyich Tchaikovsky,2023-12-27 21:29:00,114184,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: VII. Coda (Allegro molto)"
6212,Pyotr Ilyich Tchaikovsky,2023-12-27 21:33:00,232733,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: I. Moderato - Andante"
6213,Pyotr Ilyich Tchaikovsky,2023-12-27 21:34:00,49533,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: II. Variation 1, Allegro moderato"
6214,Pyotr Ilyich Tchaikovsky,2023-12-27 21:35:00,58333,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: III. Variation 2, Allegro"
6215,Pyotr Ilyich Tchaikovsky,2023-12-27 21:37:00,149200,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: IV. Coda (Allegro molto vivace)"
6216,Pyotr Ilyich Tchaikovsky,2023-12-27 21:41:00,196226,"Swan Lake, Op. 20, TH 12, Act III, No. 20a: Danse Hongroise (Moderato assai - Allegro moderato - Vivace)"
6217,Pyotr Ilyich Tchaikovsky,2023-12-27 21:41:00,2047,"Swan Lake, Op. 20, TH 12, Act III, No. 20b: Danse Russe (Moderato - Cadenza - Andante simplice - Allegro vivo - Presto)"
6218,Pyotr Ilyich Tchaikovsky,2023-12-27 21:43:00,149466,"Swan Lake, Op. 20, TH 12, Act III, No. 21: Danse Espagnole (Allegro non troppo - Tempo di bolero)"
6219,Pyotr Ilyich Tchaikovsky,2023-12-27 21:46:00,21933,"Swan Lake, Op. 20, TH 12, Act III, No. 23: Mazurka (Tempo di mazurka - Più mosso)"
6220,Pyotr Ilyich Tchaikovsky,2023-12-27 21:46:00,151533,"Swan Lake, Op. 20, TH 12, Act III, No. 22: Danse Napolitaine (Allegro moderato)"
6221,Pyotr Ilyich Tchaikovsky,2023-12-27 21:49:00,197933,"Swan Lake, Op. 20, TH 12, Act III, No. 24: Scène (Finale) [Allegro - Valse - Allegro vivo - L'istesso tempo]"
6222,Pyotr Ilyich Tchaikovsky,2023-12-27 21:51:00,125200,"Swan Lake, Op. 20, TH 12, Act IV, No. 25: Entr'acte (Moderato)"
6223,Pyotr Ilyich Tchaikovsky,2023-12-27 21:53:00,119133,"Swan Lake, Op. 20, TH 12, Act IV, No. 26: Scène (Allegro non troppo)"
6224,Pyotr Ilyich Tchaikovsky,2023-12-27 21:56:00,147461,"Swan Lake, Op. 20, TH 12, Act IV, No. 27: Danses des petits cygnes (Moderato)"
6225,Pyotr Ilyich Tchaikovsky,2023-12-27 21:59:00,160266,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
6226,Pyotr Ilyich Tchaikovsky,2023-12-27 22:03:00,246943,"Swan Lake, Op. 20, TH 12, Act II, No. 11: Scène (Allegro moderato - Moderato - Più mosso)"
6227,Kris Bowers,2023-12-27 22:06:00,213920,A Grand Finish
6228,Carlos Rafael Rivera,2023-12-27 22:06:00,5505,You're Gloating
6229,Stephen Warbeck,2023-12-27 22:08:00,70313,Alone
6230,Steve Horner,2023-12-27 22:10:00,165149,Lights
6231,Samuel Sim,2023-12-27 22:11:00,67865,Knightley's Walk
6232,Jóhann Jóhannsson,2023-12-27 22:13:00,102584,The Wedding
6233,Carlos Rafael Rivera,2023-12-27 22:14:00,5156,First Day At School
6234,Torin Borrowdale,2023-12-27 22:14:00,72446,Ellie - Redemption
6235,Stuart Earl,2023-12-27 22:16:00,87949,Clifftop Prelude
6236,Kevin Smuts,2023-12-27 22:18:00,149856,Basically Flying
6237,Martin Phipps,2023-12-27 22:20:00,92371,Mirrors
6238,Jóhann Jóhannsson,2023-12-27 22:22:00,96652,Viva Voce
6239,Isobel Waller-Bridge,2023-12-27 22:23:00,66994,Emma Is Lost
6240,Carlos Rafael Rivera,2023-12-27 22:24:00,72642,Kentucky State Championship 1963
6241,William Ross,2023-12-27 22:26:00,120960,A King's Sadness
6242,Thomas Howe,2023-12-27 22:28:00,142580,Dance of Destiny
6243,Torin Borrowdale,2023-12-27 22:29:00,66684,Welcome to Matheson
6244,Panu Aaltio,2023-12-27 22:31:00,117250,Big Plans
6245,Stephen Warbeck,2023-12-27 22:33:00,102727,A Nation Died
6246,Carlos Rafael Rivera,2023-12-27 22:36:00,141944,Mexico City Invitational 1966
6247,Guy Farley,2023-12-27 22:37:00,107429,Family
6248,George Fenton,2023-12-27 22:39:00,78666,Utopia
6249,David Hirschfelder,2023-12-27 22:41:00,136000,They Were Starting to Like Me
6250,Peter Sandberg,2023-12-27 22:44:00,157110,Who's There
6251,Max Richter,2023-12-27 23:48:00,65213,No more fear
6252,Ennio Morricone,2023-12-27 23:49:00,6048,Cinema Paradiso (Main Theme)
6253,Ennio Morricone,2023-12-27 23:49:00,1194,Cinema Paradiso (Main Theme)
6254,NF,2023-12-27 23:49:00,91766,Time
6255,Ennio Morricone,2023-12-27 23:49:00,501,While Thinking About Her Again
6256,Jóhann Jóhannsson,2023-12-27 23:49:00,47792,The Theory of Everything
6257,Ennio Morricone,2023-12-27 23:52:00,144457,Cinema Paradiso (Main Theme)
6258,Ennio Morricone,2023-12-27 23:54:00,140200,Maturity
6259,Ennio Morricone,2023-12-27 23:56:00,93466,Love Theme
6260,Ennio Morricone,2023-12-27 23:58:00,135226,Childhood and Manhood
6261,Ennio Morricone,2023-12-27 23:59:00,79533,While Thinking About Her Again
6262,Ennio Morricone,2023-12-28 00:02:00,168866,Love Theme (2nd Version)
6263,Ennio Morricone,2023-12-28 00:04:00,102600,Toto and Alfredo
6264,Ennio Morricone,2023-12-28 00:08:00,258000,After The Destruction (Extended Version)
6265,Ennio Morricone,2023-12-28 00:12:00,249026,Love Theme For Nata
6266,Ennio Morricone,2023-12-28 00:14:00,144573,Visit to the Cinema
6267,Ennio Morricone,2023-12-28 00:17:00,136560,First Youth
6268,Ennio Morricone,2023-12-28 00:19:00,117840,Four Interludes
6269,Ennio Morricone,2023-12-28 00:20:00,91656,From American Sex Appeal to the First Fellini
6270,Ennio Morricone,2023-12-28 00:24:00,200173,Love Theme (3rd Version)
6271,Ennio Morricone,2023-12-28 00:26:00,128333,Projection For Two
6272,Ennio Morricone,2023-12-28 00:27:00,81026,Toto and Alfredo (2nd Version)
6273,Ennio Morricone,2023-12-28 00:29:00,124000,Visit to the Cinema (2nd Version)
6274,Ennio Morricone,2023-12-28 00:30:00,76626,Maturity (2nd Version)
6275,Ennio Morricone,2023-12-28 00:32:00,111400,For Elena
6276,Ennio Morricone,2023-12-28 00:35:00,178666,Cinema Paradiso
6277,Ennio Morricone,2023-12-28 00:38:00,150000,Cinema Paradiso (Main Theme)
6278,Ennio Morricone,2023-12-28 00:40:00,140200,Maturity
6279,Ennio Morricone,2023-12-28 00:42:00,93466,Love Theme
6280,Ennio Morricone,2023-12-28 00:44:00,135226,Childhood and Manhood
6281,Ennio Morricone,2023-12-28 00:45:00,79533,While Thinking About Her Again
6282,Ennio Morricone,2023-12-28 00:48:00,168866,Love Theme (2nd Version)
6283,Ennio Morricone,2023-12-28 00:50:00,102600,Toto and Alfredo
6284,Ennio Morricone,2023-12-28 00:54:00,258000,After The Destruction (Extended Version)
6285,Ennio Morricone,2023-12-28 00:58:00,249026,Love Theme For Nata
6286,Ennio Morricone,2023-12-28 01:01:00,144573,Visit to the Cinema
6287,Ennio Morricone,2023-12-28 01:03:00,136560,First Youth
6288,Ennio Morricone,2023-12-28 01:05:00,117840,Four Interludes
6289,Ennio Morricone,2023-12-28 01:07:00,69,Love Theme (3rd Version)
6290,Ennio Morricone,2023-12-28 01:07:00,100565,From American Sex Appeal to the First Fellini
6291,Ennio Morricone,2023-12-28 01:09:00,128333,Projection For Two
6292,Ennio Morricone,2023-12-28 01:10:00,81026,Toto and Alfredo (2nd Version)
6293,Ennio Morricone,2023-12-28 01:12:00,124000,Visit to the Cinema (2nd Version)
6294,Ennio Morricone,2023-12-28 01:13:00,76626,Maturity (2nd Version)
6295,Ennio Morricone,2023-12-28 01:15:00,111400,For Elena
6296,Ennio Morricone,2023-12-28 01:17:00,124022,Cinema Paradiso
6297,Pyotr Ilyich Tchaikovsky,2023-12-28 01:18:00,65085,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
6298,Kris Bowers,2023-12-28 01:19:00,5596,A Grand Finish
6299,Agust D,2023-12-28 01:19:00,116,"Snooze (feat. Ryuichi Sakamoto, WOOSUNG of The Rose)"
6300,Ryuichi Sakamoto,2023-12-28 01:23:00,286626,Merry Christmas Mr. Lawrence
6301,Ryuichi Sakamoto,2023-12-28 01:25:00,69880,Dream 〜夢のパピー
6302,Pyotr Ilyich Tchaikovsky,2023-12-28 11:11:00,160266,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
6303,Mokita,2023-12-28 11:12:00,13188,Lonely City
6304,Hikaru Utada,2023-12-28 11:12:00,9247,Beautiful World
6305,Sasha Alex Sloan,2023-12-28 11:15:00,197732,Dancing With Your Ghost
6306,Ed Sheeran,2023-12-28 11:16:00,27465,South of the Border (feat. Camila Cabello & Cardi B)
6307,Delara,2023-12-28 11:18:00,650,Josefin
6308,Grand Corps Malade,2023-12-28 11:18:00,998,Dimanche soir
6309,Mokita,2023-12-28 11:18:00,812,Lonely City
6310,Pyotr Ilyich Tchaikovsky,2023-12-28 11:18:00,160266,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
6311,Hikaru Utada,2023-12-28 11:18:00,6695,Beautiful World
6312,Grand Corps Malade,2023-12-28 11:18:00,696,On a pris le temps
6313,Grand Corps Malade,2023-12-28 11:19:00,8684,Chemins de traverse
6314,Pyotr Ilyich Tchaikovsky,2023-12-28 11:20:00,110689,"Swan Lake, Op. 20, TH 12, Act I: Introduction"
6315,Pyotr Ilyich Tchaikovsky,2023-12-28 11:23:00,171133,"Swan Lake, Op. 20, TH 12, Act I, No. 1: Scene (Allegro giusto)"
6316,Pyotr Ilyich Tchaikovsky,2023-12-28 11:30:00,428466,"Swan Lake, Op. 20, TH 12, Act I, No. 2: Valse. Intrada (Tempo di valse - Valse)"
6317,Pyotr Ilyich Tchaikovsky,2023-12-28 11:32:00,101735,"Swan Lake, Op. 20, TH 12, Act I, No. 3: Scene (Allegro moderato)"
6318,Pyotr Ilyich Tchaikovsky,2023-12-28 11:54:00,159666,"Swan Lake, Op. 20, TH 12, Act I: Introduction"
6319,Pyotr Ilyich Tchaikovsky,2023-12-28 11:57:00,171133,"Swan Lake, Op. 20, TH 12, Act I, No. 1: Scene (Allegro giusto)"
6320,Pyotr Ilyich Tchaikovsky,2023-12-28 12:04:00,428466,"Swan Lake, Op. 20, TH 12, Act I, No. 2: Valse. Intrada (Tempo di valse - Valse)"
6321,Pyotr Ilyich Tchaikovsky,2023-12-28 12:08:00,217200,"Swan Lake, Op. 20, TH 12, Act I, No. 3: Scene (Allegro moderato)"
6322,Pyotr Ilyich Tchaikovsky,2023-12-28 12:10:00,139666,"Swan Lake, Op. 20, TH 12, Act I, No. 4, Pas de trois: I. Intrada (Allegro)"
6323,Pyotr Ilyich Tchaikovsky,2023-12-28 12:13:00,162266,"Swan Lake, Op. 20, TH 12, Act I, No. 4, Pas de trois: II. Andante sostenuto"
6324,Pyotr Ilyich Tchaikovsky,2023-12-28 12:14:00,70600,"Swan Lake, Op. 20, TH 12, Act I, No. 4, Pas de trois: III. Allegro simplice - Presto"
6325,Pyotr Ilyich Tchaikovsky,2023-12-28 12:15:00,67666,"Swan Lake, Op. 20, TH 12, Act I, No. 4, Pas de trois: IV. Moderato"
6326,Pyotr Ilyich Tchaikovsky,2023-12-28 12:17:00,77866,"Swan Lake, Op. 20, TH 12, Act I, No. 4, Pas de trois: V. Allegro"
6327,Pyotr Ilyich Tchaikovsky,2023-12-28 12:18:00,100866,"Swan Lake, Op. 20, TH 12, Act I, No. 4, Pas de trois: VI. Coda (Allegro vivace)"
6328,Pyotr Ilyich Tchaikovsky,2023-12-28 12:21:00,138733,"Swan Lake, Op. 20, TH 12, Act I, No. 5, Pas de deux: I. Tempo di valse ma mon troppo vivo, quasi moderato"
6329,Pyotr Ilyich Tchaikovsky,2023-12-28 12:26:00,291266,"Swan Lake, Op. 20, TH 12, Act I, No. 5, Pas de deux: II. Andante - Allegro"
6330,Pyotr Ilyich Tchaikovsky,2023-12-28 12:27:00,84133,"Swan Lake, Op. 20, TH 12, Act I, No. 5, Pas de deux: III. Tempo di valse"
6331,Pyotr Ilyich Tchaikovsky,2023-12-28 12:29:00,114866,"Swan Lake, Op. 20, TH 12, Act I, No. 5, Pas de deux: IV. Coda (Allegro molto vivace)"
6332,Pyotr Ilyich Tchaikovsky,2023-12-28 12:31:00,124600,"Swan Lake, Op. 20, TH 12, Act I, No. 6: Pas d'action (Andantino quasi moderato - Allegro)"
6333,Pyotr Ilyich Tchaikovsky,2023-12-28 12:32:00,48066,"Swan Lake, Op. 20, TH 12, Act I, No. 7: Sujet (Scène) [Moderato]"
6334,Pyotr Ilyich Tchaikovsky,2023-12-28 13:32:00,96650,"Swan Lake, Op. 20, TH 12, Act I, No. 8: Danse des coupes (Tempo di polacca)"
6335,Pyotr Ilyich Tchaikovsky,2023-12-28 13:35:00,170800,"Swan Lake, Op. 20, TH 12, Act I, No. 9: Finale (Andante)"
6336,Pyotr Ilyich Tchaikovsky,2023-12-28 13:37:00,160266,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
6337,Pyotr Ilyich Tchaikovsky,2023-12-28 13:42:00,309333,"Swan Lake, Op. 20, TH 12, Act II, No. 11: Scène (Allegro moderato - Moderato - Più mosso)"
6338,Pyotr Ilyich Tchaikovsky,2023-12-28 13:46:00,219400,"Swan Lake, Op. 20, TH 12, Act II, No. 12: Scène (Allegro - Moderato assai quasi andante)"
6339,Pyotr Ilyich Tchaikovsky,2023-12-28 13:48:00,142466,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: I. Tempo di valse"
6340,Pyotr Ilyich Tchaikovsky,2023-12-28 13:51:00,126400,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: II. Moderato assai (Solo d'Odette)"
6341,Pyotr Ilyich Tchaikovsky,2023-12-28 13:52:00,110333,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: III. Tempo di valse"
6342,Pyotr Ilyich Tchaikovsky,2023-12-28 14:00:00,97266,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: IV. Allegro moderato"
6343,Pyotr Ilyich Tchaikovsky,2023-12-28 14:07:00,422133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: V. Pas d'action (Odette et le Prince)"
6344,Pyotr Ilyich Tchaikovsky,2023-12-28 14:08:00,90133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VI. Tout le monde danse (Tempo di valse)"
6345,Pyotr Ilyich Tchaikovsky,2023-12-28 14:10:00,99133,"Swan Lake, Op. 20, TH 12, Act II, No. 13, Danses des cygnes: VII. Coda (Allegro vivace)"
6346,Pyotr Ilyich Tchaikovsky,2023-12-28 14:13:00,162320,"Swan Lake, Op. 20, TH 12, Act II, No. 14: Scène (Finale) [Moderato - Più mosso]"
6347,Pyotr Ilyich Tchaikovsky,2023-12-28 14:15:00,140666,"Swan Lake, Op. 20, TH 12, Act III, No. 15: Allegro giusto"
6348,Pyotr Ilyich Tchaikovsky,2023-12-28 14:18:00,145466,"Swan Lake, Op. 20, TH 12, Act III, No. 16: Danses du corps de ballet et des nains"
6349,Pyotr Ilyich Tchaikovsky,2023-12-28 14:26:00,493400,"Swan Lake, Op. 20, TH 12, Act III, No. 17: Scène (La sortie des invités et la valse)"
6350,Pyotr Ilyich Tchaikovsky,2023-12-28 14:28:00,101733,"Swan Lake, Op. 20, TH 12, Act III, No. 18: Scène (Allegro)"
6351,Pyotr Ilyich Tchaikovsky,2023-12-28 14:30:00,152800,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: I. Intrada (Moderato assai)"
6352,Pyotr Ilyich Tchaikovsky,2023-12-28 14:31:00,79866,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: II. Variation 1, Allegro"
6353,Pyotr Ilyich Tchaikovsky,2023-12-28 14:34:00,173466,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: III. Variation 2, Andante con moto"
6354,Pyotr Ilyich Tchaikovsky,2023-12-28 14:36:00,71733,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: IV. Variation 3, Moderato"
6355,Pyotr Ilyich Tchaikovsky,2023-12-28 14:36:00,57000,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: V. Variation 4, Allegro"
6356,Pyotr Ilyich Tchaikovsky,2023-12-28 14:38:00,84866,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: VI. Variation 5, Moderato - Allegro simplice - Più mosso"
6357,Pyotr Ilyich Tchaikovsky,2023-12-28 14:39:00,67382,"Swan Lake, Op. 20, TH 12, Act III, No. 19a, Pas de six: VII. Coda (Allegro molto)"
6358,Pyotr Ilyich Tchaikovsky,2023-12-28 14:43:00,232733,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: I. Moderato - Andante"
6359,Pyotr Ilyich Tchaikovsky,2023-12-28 14:44:00,49533,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: II. Variation 1, Allegro moderato"
6360,Pyotr Ilyich Tchaikovsky,2023-12-28 14:45:00,58333,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: III. Variation 2, Allegro"
6361,Pyotr Ilyich Tchaikovsky,2023-12-28 14:47:00,149200,"Swan Lake, Op. 20, TH 12, Act III, No. 19b, Pas de deux: IV. Coda (Allegro molto vivace)"
